Sunday,13,September,2026,21:12:25:00009-VCID:79F958E3F8D95B5B8C-802C,VCDS Version: Release 23.3.1 (x64),Data version: 20230421 DS346.2
03L 906 023 TB,ADVMB,R4 1.6l TDI   H43 9979,
,,G003,F0,G006,F0,G012,F0,G015,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,G000,F0,

Marker,TIME,Loc. IDE00021,TIME,Loc. IDE00075,TIME,Loc. IDE00086,TIME,Loc. IDE00100-ENG101842,,,,,,,,,,,,,,,,,
,231.72,1016,231.73,16,231.73,14.5,231.73,2.38,,,,,,,,,,,,,,,,,
,231.92,1077,231.92,16,231.92,16.9,231.92,1.97,,,,,,,,,,,,,,,,,
,232.11,1070,232.11,16,232.11,18.8,232.11,27.97,,,,,,,,,,,,,,,,,
,232.29,1198,232.29,16,232.29,23.5,232.29,36.28,,,,,,,,,,,,,,,,,
,232.48,1085,232.48,16,232.48,23.9,232.48,42.84,,,,,,,,,,,,,,,,,
,232.68,1126,232.68,16,232.68,28.2,232.68,49.13,,,,,,,,,,,,,,,,,
,232.89,1124,232.89,17,232.89,29.4,232.89,67.44,,,,,,,,,,,,,,,,,
,233.09,1189,233.09,18,233.09,30.2,233.10,64.28,,,,,,,,,,,,,,,,,
,233.29,1212,233.29,18,233.29,31.4,233.29,76.16,,,,,,,,,,,,,,,,,
,233.50,1266,233.50,19,233.51,34.9,233.51,89.19,,,,,,,,,,,,,,,,,
,233.71,1318,233.71,20,233.71,35.3,233.71,85.00,,,,,,,,,,,,,,,,,
,233.91,1378,233.91,20,233.91,36.1,233.91,85.13,,,,,,,,,,,,,,,,,
,234.12,1437,234.12,21,234.13,36.5,234.13,85.88,,,,,,,,,,,,,,,,,
,234.33,1478,234.33,22,234.33,38.0,234.33,106.66,,,,,,,,,,,,,,,,,
,234.53,1555,234.53,24,234.53,41.2,234.53,115.75,,,,,,,,,,,,,,,,,
,234.73,1610,234.73,24,234.73,43.5,234.74,130.97,,,,,,,,,,,,,,,,,
,234.93,1673,234.93,25,234.93,44.7,234.93,132.56,,,,,,,,,,,,,,,,,
,235.13,1732,235.14,26,235.14,44.7,235.14,127.63,,,,,,,,,,,,,,,,,
,235.33,1784,235.34,27,235.34,44.7,235.34,131.94,,,,,,,,,,,,,,,,,
,235.54,1868,235.54,28,235.55,45.9,235.55,134.16,,,,,,,,,,,,,,,,,
,235.74,1903,235.74,28,235.74,51.0,235.74,175.78,,,,,,,,,,,,,,,,,
,235.94,2000,235.94,30,235.94,51.0,235.94,163.13,,,,,,,,,,,,,,,,,
,236.15,2065,236.15,31,236.16,51.4,236.16,177.47,,,,,,,,,,,,,,,,,
,236.36,2184,236.36,33,236.36,56.5,236.36,209.56,,,,,,,,,,,,,,,,,
,236.55,2277,236.55,34,236.55,58.4,236.55,224.56,,,,,,,,,,,,,,,,,
,236.75,2395,236.75,36,236.76,58.8,236.76,224.97,,,,,,,,,,,,,,,,,
,236.95,2509,236.95,38,236.95,58.8,236.95,224.06,,,,,,,,,,,,,,,,,
,237.14,2644,237.14,40,237.14,58.8,237.14,220.41,,,,,,,,,,,,,,,,,
,237.33,2741,237.33,41,237.33,58.8,237.33,223.38,,,,,,,,,,,,,,,,,
,237.51,2854,237.51,43,237.52,58.8,237.52,219.66,,,,,,,,,,,,,,,,,
,237.71,2877,237.71,44,237.71,48.2,237.71,96.31,,,,,,,,,,,,,,,,,
,237.92,2816,237.92,44,237.92,14.5,237.92,7.13,,,,,,,,,,,,,,,,,
,238.12,2530,238.12,45,238.12,14.5,238.12,0.00,,,,,,,,,,,,,,,,,
,238.32,2249,238.32,44,238.33,14.5,238.33,0.00,,,,,,,,,,,,,,,,,
,238.52,1938,238.52,44,238.52,14.5,238.52,0.00,,,,,,,,,,,,,,,,,
,238.72,1640,238.73,44,238.73,14.5,238.73,0.00,,,,,,,,,,,,,,,,,
,238.93,1725,238.93,44,238.93,15.7,238.93,0.00,,,,,,,,,,,,,,,,,
,239.13,1724,239.13,44,239.13,16.5,239.13,0.00,,,,,,,,,,,,,,,,,
,239.33,1712,239.34,43,239.34,16.9,239.34,0.00,,,,,,,,,,,,,,,,,
,239.53,1711,239.53,43,239.53,16.9,239.53,0.00,,,,,,,,,,,,,,,,,
,239.72,1701,239.72,43,239.72,16.9,239.72,0.00,,,,,,,,,,,,,,,,,
,239.92,1690,239.92,42,239.92,16.9,239.93,0.00,,,,,,,,,,,,,,,,,
,240.10,1670,240.10,42,240.11,16.9,240.11,0.00,,,,,,,,,,,,,,,,,
,240.29,1674,240.29,42,240.29,17.3,240.29,0.00,,,,,,,,,,,,,,,,,
,240.48,1654,240.48,42,240.48,17.3,240.48,0.00,,,,,,,,,,,,,,,,,
,240.67,1648,240.67,41,240.67,17.3,240.67,0.00,,,,,,,,,,,,,,,,,
,240.86,1635,240.86,41,240.86,17.3,240.86,0.00,,,,,,,,,,,,,,,,,
,241.06,1618,241.06,41,241.06,17.3,241.06,0.00,,,,,,,,,,,,,,,,,
,241.26,1594,241.26,40,241.26,17.3,241.26,0.00,,,,,,,,,,,,,,,,,
,241.46,1583,241.46,40,241.46,17.3,241.46,0.00,,,,,,,,,,,,,,,,,
,241.66,1572,241.66,40,241.66,17.3,241.66,0.00,,,,,,,,,,,,,,,,,
,241.86,1567,241.86,39,241.86,17.3,241.86,0.00,,,,,,,,,,,,,,,,,
,242.05,1550,242.05,39,242.05,17.3,242.05,0.00,,,,,,,,,,,,,,,,,
,242.24,1537,242.25,38,242.25,16.9,242.25,0.00,,,,,,,,,,,,,,,,,
,242.44,1521,242.44,38,242.44,14.9,242.44,0.00,,,,,,,,,,,,,,,,,
,242.63,1511,242.64,38,242.64,14.5,242.64,0.00,,,,,,,,,,,,,,,,,
,242.83,1493,242.83,38,242.83,14.5,242.83,0.00,,,,,,,,,,,,,,,,,
,243.03,1470,243.03,37,243.03,14.5,243.03,0.00,,,,,,,,,,,,,,,,,
,243.21,1456,243.21,37,243.21,14.5,243.21,0.00,,,,,,,,,,,,,,,,,
,243.40,1445,243.40,36,243.40,14.5,243.40,0.00,,,,,,,,,,,,,,,,,
,243.59,1428,243.59,36,243.60,14.5,243.60,0.00,,,,,,,,,,,,,,,,,
,243.78,1410,243.79,35,243.79,14.5,243.79,0.00,,,,,,,,,,,,,,,,,
,243.98,1387,243.99,35,243.99,14.5,243.99,0.00,,,,,,,,,,,,,,,,,
,244.19,1363,244.19,34,244.19,14.5,244.19,0.00,,,,,,,,,,,,,,,,,
,244.40,1334,244.40,34,244.40,14.5,244.40,0.00,,,,,,,,,,,,,,,,,
,244.60,1297,244.60,33,244.60,14.5,244.60,0.00,,,,,,,,,,,,,,,,,
,244.80,1090,244.80,32,244.80,14.5,244.80,2.16,,,,,,,,,,,,,,,,,
,244.99,965,245.00,31,245.00,14.5,245.00,14.50,,,,,,,,,,,,,,,,,
,245.19,920,245.19,30,245.19,14.5,245.19,17.75,,,,,,,,,,,,,,,,,
,245.39,900,245.39,29,245.39,14.5,245.39,20.59,,,,,,,,,,,,,,,,,
,245.57,898,245.58,28,245.58,14.5,245.58,21.78,,,,,,,,,,,,,,,,,
,245.77,900,245.77,27,245.77,14.5,245.77,22.34,,,,,,,,,,,,,,,,,
,245.96,947,245.97,26,245.97,14.5,245.97,13.41,,,,,,,,,,,,,,,,,
,246.16,992,246.16,25,246.16,14.5,246.16,2.47,,,,,,,,,,,,,,,,,
,246.36,1005,246.37,24,246.37,14.5,246.37,2.03,,,,,,,,,,,,,,,,,
,246.56,1024,246.56,23,246.56,14.5,246.56,1.75,,,,,,,,,,,,,,,,,
,246.74,1044,246.75,21,246.75,14.5,246.75,1.56,,,,,,,,,,,,,,,,,
,246.93,1075,246.94,21,246.94,14.5,246.94,1.34,,,,,,,,,,,,,,,,,
,247.13,1094,247.14,19,247.14,14.5,247.14,1.13,,,,,,,,,,,,,,,,,
,247.33,1092,247.33,19,247.33,14.5,247.33,0.00,,,,,,,,,,,,,,,,,
,247.53,1059,247.53,18,247.53,14.5,247.53,0.00,,,,,,,,,,,,,,,,,
,247.71,1041,247.72,18,247.72,14.5,247.72,0.00,,,,,,,,,,,,,,,,,
,247.91,1054,247.91,17,247.91,14.5,247.91,0.00,,,,,,,,,,,,,,,,,
,248.12,1098,248.12,17,248.12,16.1,248.12,0.00,,,,,,,,,,,,,,,,,
,248.32,1066,248.32,16,248.33,18.0,248.33,0.00,,,,,,,,,,,,,,,,,
,248.52,1053,248.52,16,248.53,18.4,248.53,1.13,,,,,,,,,,,,,,,,,
,248.71,1029,248.72,15,248.72,19.2,248.72,8.09,,,,,,,,,,,,,,,,,
,248.91,1005,248.91,15,248.91,20.4,248.91,19.16,,,,,,,,,,,,,,,,,
,249.12,1058,249.12,15,249.12,22.7,249.12,41.63,,,,,,,,,,,,,,,,,
,249.31,919,249.32,15,249.32,24.7,249.32,55.91,,,,,,,,,,,,,,,,,
,249.52,1048,249.52,15,249.52,27.5,249.52,47.91,,,,,,,,,,,,,,,,,
,249.72,1059,249.72,16,249.73,27.8,249.73,54.88,,,,,,,,,,,,,,,,,
,249.92,1055,249.92,16,249.93,28.6,249.93,66.47,,,,,,,,,,,,,,,,,
,250.11,1082,250.11,16,250.11,29.8,250.11,67.84,,,,,,,,,,,,,,,,,
,250.30,1109,250.30,17,250.31,30.2,250.31,67.31,,,,,,,,,,,,,,,,,
,250.50,1140,250.50,17,250.50,30.6,250.50,67.47,,,,,,,,,,,,,,,,,
,250.67,1165,250.68,17,250.68,31.0,250.68,70.47,,,,,,,,,,,,,,,,,
,250.87,1185,250.87,18,250.87,31.4,250.87,70.91,,,,,,,,,,,,,,,,,
,251.06,1226,251.07,18,251.07,31.0,251.07,65.88,,,,,,,,,,,,,,,,,
,251.27,1258,251.27,19,251.27,31.0,251.27,67.50,,,,,,,,,,,,,,,,,
,251.47,1305,251.47,19,251.47,31.0,251.47,61.91,,,,,,,,,,,,,,,,,
,251.68,1305,251.68,19,251.68,31.0,251.68,58.97,,,,,,,,,,,,,,,,,
,251.88,1349,251.88,20,251.88,31.0,251.88,60.84,,,,,,,,,,,,,,,,,
,252.08,1379,252.08,21,252.08,31.0,252.08,57.63,,,,,,,,,,,,,,,,,
,252.28,1401,252.29,21,252.29,30.6,252.29,52.81,,,,,,,,,,,,,,,,,
,252.49,1421,252.49,21,252.50,29.0,252.50,45.50,,,,,,,,,,,,,,,,,
,252.69,1442,252.69,22,252.69,28.2,252.69,41.81,,,,,,,,,,,,,,,,,
,252.89,1472,252.89,22,252.89,28.2,252.89,36.09,,,,,,,,,,,,,,,,,
,253.10,1478,253.11,23,253.11,27.5,253.11,38.66,,,,,,,,,,,,,,,,,
,253.30,1509,253.30,23,253.30,27.5,253.30,34.03,,,,,,,,,,,,,,,,,
,253.50,1531,253.50,23,253.51,27.5,253.51,29.09,,,,,,,,,,,,,,,,,
,253.71,1515,253.71,23,253.72,27.1,253.72,31.28,,,,,,,,,,,,,,,,,
,253.91,1551,253.91,23,253.91,26.7,253.91,31.44,,,,,,,,,,,,,,,,,
,254.11,1551,254.11,23,254.12,26.7,254.12,30.47,,,,,,,,,,,,,,,,,
,254.31,1580,254.31,24,254.31,26.7,254.31,27.47,,,,,,,,,,,,,,,,,
,254.50,1570,254.50,24,254.50,26.7,254.51,30.78,,,,,,,,,,,,,,,,,
,254.69,1580,254.69,24,254.70,25.5,254.70,25.72,,,,,,,,,,,,,,,,,
,254.88,1597,254.89,24,254.89,25.1,254.89,23.22,,,,,,,,,,,,,,,,,
,255.08,1601,255.08,24,255.08,24.3,255.08,23.16,,,,,,,,,,,,,,,,,
,255.28,1593,255.28,24,255.28,23.9,255.28,27.25,,,,,,,,,,,,,,,,,
,255.47,1606,255.47,24,255.47,23.9,255.47,17.81,,,,,,,,,,,,,,,,,
,255.67,1609,255.67,24,255.68,23.9,255.68,21.88,,,,,,,,,,,,,,,,,
,255.87,1609,255.87,24,255.87,23.9,255.87,22.56,,,,,,,,,,,,,,,,,
,256.07,1613,256.07,24,256.08,23.9,256.08,22.34,,,,,,,,,,,,,,,,,
,256.27,1615,256.27,24,256.28,23.9,256.28,21.25,,,,,,,,,,,,,,,,,
,256.48,1624,256.48,24,256.49,23.9,256.49,20.25,,,,,,,,,,,,,,,,,
,256.68,1624,256.68,25,256.68,23.9,256.68,21.63,,,,,,,,,,,,,,,,,
,256.88,1625,256.88,25,256.88,23.9,256.89,20.53,,,,,,,,,,,,,,,,,
,257.09,1630,257.10,25,257.10,23.9,257.10,21.81,,,,,,,,,,,,,,,,,
,257.29,1634,257.29,25,257.30,23.9,257.30,20.66,,,,,,,,,,,,,,,,,
,257.50,1642,257.50,25,257.51,23.9,257.51,20.28,,,,,,,,,,,,,,,,,
,257.71,1652,257.72,25,257.72,23.1,257.72,16.97,,,,,,,,,,,,,,,,,
,257.91,1650,257.91,25,257.91,22.7,257.91,15.78,,,,,,,,,,,,,,,,,
,258.13,1658,258.13,25,258.14,22.4,258.14,16.09,,,,,,,,,,,,,,,,,
,258.33,1669,258.34,25,258.34,22.4,258.34,14.75,,,,,,,,,,,,,,,,,
,258.54,1672,258.54,25,258.54,22.0,258.55,13.69,,,,,,,,,,,,,,,,,
,258.74,1671,258.74,25,258.74,22.0,258.74,14.78,,,,,,,,,,,,,,,,,
,258.94,1652,258.94,25,258.95,20.8,258.95,15.41,,,,,,,,,,,,,,,,,
,259.14,1630,259.14,25,259.15,20.8,259.15,11.06,,,,,,,,,,,,,,,,,
,259.35,1598,259.36,25,259.36,18.8,259.36,0.81,,,,,,,,,,,,,,,,,
,259.55,1621,259.55,24,259.55,18.8,259.56,7.94,,,,,,,,,,,,,,,,,
,259.75,1593,259.75,24,259.76,18.4,259.76,1.22,,,,,,,,,,,,,,,,,
,259.96,1571,259.96,24,259.96,18.4,259.97,0.00,,,,,,,,,,,,,,,,,
,260.16,1544,260.16,23,260.16,18.4,260.16,0.00,,,,,,,,,,,,,,,,,
,260.37,1510,260.37,23,260.38,18.4,260.38,0.00,,,,,,,,,,,,,,,,,
,260.56,1493,260.56,23,260.57,18.8,260.57,0.00,,,,,,,,,,,,,,,,,
,260.75,1456,260.75,22,260.75,18.8,260.75,0.00,,,,,,,,,,,,,,,,,
,260.93,1454,260.93,22,260.94,18.8,260.94,1.50,,,,,,,,,,,,,,,,,
,261.14,1423,261.14,21,261.14,18.8,261.14,0.00,,,,,,,,,,,,,,,,,
,261.34,1401,261.34,21,261.34,18.8,261.34,0.00,,,,,,,,,,,,,,,,,
,261.54,1366,261.54,21,261.55,18.8,261.55,1.44,,,,,,,,,,,,,,,,,
,261.74,1332,261.74,20,261.74,18.8,261.74,0.63,,,,,,,,,,,,,,,,,
,261.95,1317,261.95,20,261.95,18.8,261.96,0.00,,,,,,,,,,,,,,,,,
,262.15,1283,262.15,19,262.16,18.8,262.16,0.75,,,,,,,,,,,,,,,,,
,262.36,1253,262.36,19,262.36,18.8,262.36,1.03,,,,,,,,,,,,,,,,,
,262.55,1231,262.55,19,262.55,18.8,262.55,0.19,,,,,,,,,,,,,,,,,
,262.76,1199,262.76,18,262.76,18.8,262.76,1.44,,,,,,,,,,,,,,,,,
,262.96,1188,262.96,18,262.96,19.6,262.97,4.34,,,,,,,,,,,,,,,,,
,263.16,1152,263.16,17,263.16,20.0,263.16,8.91,,,,,,,,,,,,,,,,,
,263.37,1153,263.37,17,263.38,20.8,263.38,16.41,,,,,,,,,,,,,,,,,
,263.57,1167,263.57,17,263.57,21.2,263.57,16.00,,,,,,,,,,,,,,,,,
,263.77,1147,263.77,17,263.78,21.2,263.78,31.19,,,,,,,,,,,,,,,,,
,263.97,1121,263.97,17,263.97,21.2,263.97,19.03,,,,,,,,,,,,,,,,,
,264.18,1139,264.18,17,264.18,21.6,264.19,17.38,,,,,,,,,,,,,,,,,
,264.38,1151,264.38,17,264.39,22.0,264.39,28.78,,,,,,,,,,,,,,,,,
,264.59,1152,264.59,17,264.60,22.0,264.60,28.22,,,,,,,,,,,,,,,,,
,264.78,1168,264.78,17,264.79,22.7,264.79,31.84,,,,,,,,,,,,,,,,,
,264.99,1170,264.99,17,264.99,23.5,265.00,43.81,,,,,,,,,,,,,,,,,
,265.18,1202,265.19,18,265.19,23.9,265.19,38.19,,,,,,,,,,,,,,,,,
,265.39,1220,265.39,18,265.39,23.9,265.39,37.59,,,,,,,,,,,,,,,,,
,265.58,1238,265.58,19,265.58,23.9,265.58,37.75,,,,,,,,,,,,,,,,,
,265.77,1250,265.78,19,265.78,24.3,265.78,36.81,,,,,,,,,,,,,,,,,
,265.97,1269,265.97,19,265.97,24.3,265.97,37.34,,,,,,,,,,,,,,,,,
,266.17,1288,266.17,19,266.17,24.3,266.17,36.34,,,,,,,,,,,,,,,,,
,266.36,1304,266.36,20,266.37,24.3,266.37,35.03,,,,,,,,,,,,,,,,,
,266.56,1318,266.56,20,266.56,24.3,266.56,35.16,,,,,,,,,,,,,,,,,
,266.76,1331,266.76,20,266.76,24.3,266.76,35.59,,,,,,,,,,,,,,,,,
,266.96,1349,266.96,20,266.96,24.3,266.97,32.47,,,,,,,,,,,,,,,,,
,267.16,1367,267.16,20,267.16,24.3,267.16,29.63,,,,,,,,,,,,,,,,,
,267.38,1375,267.38,21,267.39,24.3,267.39,31.56,,,,,,,,,,,,,,,,,
,267.58,1399,267.58,21,267.59,24.3,267.59,28.47,,,,,,,,,,,,,,,,,
,267.79,1404,267.79,21,267.79,23.5,267.80,27.34,,,,,,,,,,,,,,,,,
,267.99,1421,267.99,21,267.99,22.7,267.99,20.72,,,,,,,,,,,,,,,,,
,268.19,1433,268.19,22,268.19,22.7,268.19,19.75,,,,,,,,,,,,,,,,,
,268.40,1427,268.40,21,268.41,22.7,268.41,21.97,,,,,,,,,,,,,,,,,
,268.60,1449,268.60,22,268.60,22.4,268.60,18.69,,,,,,,,,,,,,,,,,
,268.81,1444,268.81,22,268.81,22.0,268.82,20.66,,,,,,,,,,,,,,,,,
,269.01,1460,269.01,22,269.01,22.0,269.02,15.31,,,,,,,,,,,,,,,,,
,269.21,1456,269.21,22,269.22,22.0,269.22,21.25,,,,,,,,,,,,,,,,,
,269.42,1487,269.42,22,269.43,21.6,269.43,10.94,,,,,,,,,,,,,,,,,
,269.63,1464,269.63,22,269.63,21.2,269.63,18.72,,,,,,,,,,,,,,,,,
,269.84,1468,269.84,22,269.85,21.2,269.85,13.50,,,,,,,,,,,,,,,,,
,270.04,1461,270.04,22,270.04,21.2,270.05,15.28,,,,,,,,,,,,,,,,,
,270.24,1456,270.24,22,270.24,20.8,270.24,11.78,,,,,,,,,,,,,,,,,
,270.45,1443,270.45,22,270.46,20.8,270.46,13.72,,,,,,,,,,,,,,,,,
,270.65,1441,270.65,22,270.65,20.4,270.65,10.38,,,,,,,,,,,,,,,,,
,270.85,1429,270.85,22,270.86,20.4,270.86,10.84,,,,,,,,,,,,,,,,,
,271.05,1428,271.05,22,271.05,20.4,271.05,8.94,,,,,,,,,,,,,,,,,
,271.25,1439,271.25,22,271.26,20.4,271.26,9.56,,,,,,,,,,,,,,,,,
,271.44,1432,271.44,22,271.45,20.4,271.45,12.06,,,,,,,,,,,,,,,,,
,271.64,1416,271.64,21,271.64,19.6,271.64,9.03,,,,,,,,,,,,,,,,,
,271.83,1388,271.83,21,271.83,19.6,271.83,6.81,,,,,,,,,,,,,,,,,
,272.03,1381,272.03,21,272.03,19.6,272.03,1.28,,,,,,,,,,,,,,,,,
,272.21,1378,272.21,21,272.22,19.6,272.22,6.00,,,,,,,,,,,,,,,,,
,272.42,1365,272.42,20,272.43,19.6,272.43,5.94,,,,,,,,,,,,,,,,,
,272.61,1344,272.61,20,272.61,19.6,272.61,4.06,,,,,,,,,,,,,,,,,
,272.79,1322,272.79,20,272.79,19.2,272.79,5.78,,,,,,,,,,,,,,,,,
,272.98,1309,272.98,20,272.99,18.8,272.99,1.91,,,,,,,,,,,,,,,,,
,273.17,1288,273.17,19,273.17,18.4,273.17,0.00,,,,,,,,,,,,,,,,,
,273.36,1259,273.36,19,273.36,17.6,273.36,0.31,,,,,,,,,,,,,,,,,
,273.54,1250,273.54,19,273.55,17.6,273.55,0.00,,,,,,,,,,,,,,,,,
,273.74,1218,273.74,18,273.74,17.3,273.74,0.00,,,,,,,,,,,,,,,,,
,273.94,1180,273.95,18,273.95,16.9,273.95,0.00,,,,,,,,,,,,,,,,,
,274.15,1159,274.15,17,274.15,14.9,274.15,0.00,,,,,,,,,,,,,,,,,
,274.36,1144,274.36,17,274.36,14.5,274.37,0.00,,,,,,,,,,,,,,,,,
,274.55,1093,274.55,17,274.55,14.5,274.55,0.00,,,,,,,,,,,,,,,,,
,274.75,1065,274.75,16,274.75,14.5,274.76,0.22,,,,,,,,,,,,,,,,,
,274.94,1037,274.94,16,274.95,14.5,274.95,1.19,,,,,,,,,,,,,,,,,
,275.14,1038,275.14,16,275.14,14.5,275.14,0.00,,,,,,,,,,,,,,,,,
,275.33,988,275.33,15,275.33,14.5,275.33,4.56,,,,,,,,,,,,,,,,,
,275.53,960,275.53,15,275.53,14.5,275.53,8.00,,,,,,,,,,,,,,,,,
,275.72,926,275.72,14,275.73,14.5,275.73,20.09,,,,,,,,,,,,,,,,,
,275.92,911,275.92,14,275.93,14.5,275.93,19.50,,,,,,,,,,,,,,,,,
,276.12,893,276.12,13,276.12,14.5,276.12,23.78,,,,,,,,,,,,,,,,,
,276.29,900,276.29,12,276.29,14.5,276.29,23.41,,,,,,,,,,,,,,,,,
,276.48,901,276.48,11,276.49,14.5,276.49,23.63,,,,,,,,,,,,,,,,,
,276.67,902,276.67,10,276.68,14.5,276.68,23.88,,,,,,,,,,,,,,,,,
,276.88,907,276.88,8,276.89,14.5,276.89,23.72,,,,,,,,,,,,,,,,,
,277.07,908,277.07,7,277.07,14.5,277.07,23.59,,,,,,,,,,,,,,,,,
,277.28,911,277.28,7,277.29,14.5,277.29,23.34,,,,,,,,,,,,,,,,,
,277.47,913,277.48,6,277.48,14.5,277.48,23.31,,,,,,,,,,,,,,,,,
,277.68,916,277.68,6,277.68,14.5,277.68,22.84,,,,,,,,,,,,,,,,,
,277.89,917,277.89,5,277.89,14.5,277.89,22.44,,,,,,,,,,,,,,,,,
,278.09,903,278.09,5,278.09,14.5,278.10,25.38,,,,,,,,,,,,,,,,,
,278.29,882,278.29,5,278.30,14.5,278.30,35.94,,,,,,,,,,,,,,,,,
,278.49,896,278.49,5,278.50,14.5,278.50,35.94,,,,,,,,,,,,,,,,,
,278.69,898,278.69,5,278.70,14.5,278.70,36.75,,,,,,,,,,,,,,,,,
,278.90,909,278.90,5,278.90,14.5,278.91,35.66,,,,,,,,,,,,,,,,,
,279.10,980,279.10,5,279.10,14.5,279.11,12.84,,,,,,,,,,,,,,,,,
,279.30,916,279.30,6,279.30,14.5,279.30,15.38,,,,,,,,,,,,,,,,,
,279.50,907,279.50,6,279.50,14.5,279.50,25.16,,,,,,,,,,,,,,,,,
,279.71,918,279.71,6,279.72,14.5,279.72,22.47,,,,,,,,,,,,,,,,,
,279.91,902,279.91,6,279.91,14.5,279.91,25.78,,,,,,,,,,,,,,,,,
,280.12,883,280.12,6,280.12,14.5,280.12,36.44,,,,,,,,,,,,,,,,,
,280.31,863,280.31,7,280.32,14.5,280.32,50.88,,,,,,,,,,,,,,,,,
,280.50,927,280.50,7,280.51,14.5,280.51,37.94,,,,,,,,,,,,,,,,,
,280.70,918,280.70,7,280.70,16.9,280.70,38.72,,,,,,,,,,,,,,,,,
,280.89,995,280.89,8,280.89,18.8,280.89,14.34,,,,,,,,,,,,,,,,,
,281.09,993,281.09,8,281.09,21.2,281.09,21.69,,,,,,,,,,,,,,,,,
,281.28,1100,281.29,8,281.29,24.7,281.29,43.31,,,,,,,,,,,,,,,,,
,281.49,1095,281.49,8,281.49,25.5,281.49,50.59,,,,,,,,,,,,,,,,,
,281.70,1116,281.70,9,281.70,25.9,281.70,32.34,,,,,,,,,,,,,,,,,
,281.89,1270,281.90,9,281.90,29.8,281.90,50.03,,,,,,,,,,,,,,,,,
,282.10,1285,282.10,10,282.10,29.8,282.10,58.22,,,,,,,,,,,,,,,,,
,282.30,1414,282.30,11,282.30,30.2,282.30,50.78,,,,,,,,,,,,,,,,,
,282.50,1468,282.50,11,282.50,30.6,282.50,50.56,,,,,,,,,,,,,,,,,
,282.71,1582,282.71,12,282.71,30.6,282.71,41.31,,,,,,,,,,,,,,,,,
,282.91,1646,282.91,13,282.91,30.6,282.91,44.00,,,,,,,,,,,,,,,,,
,283.11,1728,283.12,13,283.12,30.2,283.12,35.66,,,,,,,,,,,,,,,,,
,283.30,1791,283.30,14,283.30,28.2,283.30,25.72,,,,,,,,,,,,,,,,,
,283.50,1783,283.50,14,283.50,20.4,283.50,4.63,,,,,,,,,,,,,,,,,
,283.71,1646,283.71,14,283.72,14.5,283.72,0.00,,,,,,,,,,,,,,,,,
,283.91,1391,283.91,14,283.91,14.5,283.91,0.00,,,,,,,,,,,,,,,,,
,284.11,1153,284.11,14,284.11,14.5,284.11,0.00,,,,,,,,,,,,,,,,,
,284.30,984,284.30,14,284.30,15.7,284.30,16.63,,,,,,,,,,,,,,,,,
,284.50,925,284.50,14,284.51,18.0,284.51,23.31,,,,,,,,,,,,,,,,,
,284.69,923,284.69,14,284.69,19.6,284.69,20.44,,,,,,,,,,,,,,,,,
,284.89,914,284.89,14,284.90,19.6,284.90,20.31,,,,,,,,,,,,,,,,,
,285.09,925,285.09,14,285.09,21.6,285.09,40.34,,,,,,,,,,,,,,,,,
,285.28,1043,285.28,14,285.28,23.5,285.28,51.13,,,,,,,,,,,,,,,,,
,285.47,972,285.47,15,285.47,23.5,285.47,42.00,,,,,,,,,,,,,,,,,
,285.67,991,285.67,15,285.68,23.9,285.68,52.22,,,,,,,,,,,,,,,,,
,285.87,994,285.88,15,285.88,24.3,285.88,53.53,,,,,,,,,,,,,,,,,
,286.06,1013,286.06,15,286.07,24.3,286.07,51.53,,,,,,,,,,,,,,,,,
,286.26,1037,286.26,16,286.26,24.3,286.26,49.91,,,,,,,,,,,,,,,,,
,286.45,1062,286.45,16,286.46,24.3,286.46,48.38,,,,,,,,,,,,,,,,,
,286.66,1081,286.66,16,286.67,24.3,286.67,46.28,,,,,,,,,,,,,,,,,
,286.87,1098,286.87,17,286.88,24.3,286.88,48.00,,,,,,,,,,,,,,,,,
,287.07,1114,287.08,17,287.08,24.3,287.08,44.88,,,,,,,,,,,,,,,,,
,287.28,1127,287.28,17,287.28,24.3,287.29,46.19,,,,,,,,,,,,,,,,,
,287.48,1142,287.48,17,287.49,24.3,287.49,43.72,,,,,,,,,,,,,,,,,
,287.68,1162,287.68,17,287.69,24.3,287.69,42.38,,,,,,,,,,,,,,,,,
,287.89,1174,287.89,18,287.89,24.3,287.89,42.66,,,,,,,,,,,,,,,,,
,288.09,1192,288.09,18,288.09,24.3,288.10,42.44,,,,,,,,,,,,,,,,,
,288.29,1217,288.29,18,288.29,24.3,288.30,38.34,,,,,,,,,,,,,,,,,
,288.49,1233,288.49,18,288.50,24.3,288.50,38.66,,,,,,,,,,,,,,,,,
,288.69,1251,288.69,19,288.69,24.3,288.69,37.78,,,,,,,,,,,,,,,,,
,288.90,1267,288.90,19,288.91,24.3,288.91,37.78,,,,,,,,,,,,,,,,,
,289.10,1281,289.10,19,289.10,23.9,289.11,34.38,,,,,,,,,,,,,,,,,
,289.30,1296,289.30,19,289.30,23.1,289.30,33.63,,,,,,,,,,,,,,,,,
,289.51,1311,289.51,20,289.52,22.4,289.52,24.84,,,,,,,,,,,,,,,,,
,289.71,1320,289.71,20,289.72,22.4,289.72,26.97,,,,,,,,,,,,,,,,,
,289.91,1331,289.91,20,289.92,22.0,289.92,23.06,,,,,,,,,,,,,,,,,
